Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balance Sheets","46","Congo","5123","Losses","2908","Sugar Crops","2005","2005","1000 tonnes","172","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","46","Congo","5123","Losses","2908","Sugar Crops","2006","2006","1000 tonnes","105","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","46","Congo","5123","Losses","2908","Sugar Crops","2007","2007","1000 tonnes","105","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","46","Congo","5123","Losses","2908","Sugar Crops","2008","2008","1000 tonnes","110","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","46","Congo","5123","Losses","2908","Sugar Crops","2009","2009","1000 tonnes","95","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","46","Congo","5123","Losses","2908","Sugar Crops","2010","2010","1000 tonnes","145","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","46","Congo","5123","Losses","2908","Sugar Crops","2011","2011","1000 tonnes","145","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","46","Congo","5123","Losses","2908","Sugar Crops","2012","2012","1000 tonnes","145","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","46","Congo","5123","Losses","2908","Sugar Crops","2013","2013","1000 tonnes","145","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","48","Costa Rica","5123","Losses","2908","Sugar Crops","1961","1961","1000 tonnes","160","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","48","Costa Rica","5123","Losses","2908","Sugar Crops","1962","1962","1000 tonnes","152","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","48","Costa Rica","5123","Losses","2908","Sugar Crops","1963","1963","1000 tonnes","157","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","48","Costa Rica","5123","Losses","2908","Sugar Crops","1964","1964","1000 tonnes","154","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","48","Costa Rica","5123","Losses","2908","Sugar Crops","1965","1965","1000 tonnes","160","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","48","Costa Rica","5123","Losses","2908","Sugar Crops","1966","1966","1000 tonnes","168","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","48","Costa Rica","5123","Losses","2908","Sugar Crops","1967","1967","1000 tonnes","177","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","48","Costa Rica","5123","Losses","2908","Sugar Crops","1968","1968","1000 tonnes","177","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","48","Costa Rica","5123","Losses","2908","Sugar Crops","1969","1969","1000 tonnes","164","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","48","Costa Rica","5123","Losses","2908","Sugar Crops","1970","1970","1000 tonnes","149","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","48","Costa Rica","5123","Losses","2908","Sugar Crops","1971","1971","1000 tonnes","137","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","48","Costa Rica","5123","Losses","2908","Sugar Crops","1972","1972","1000 tonnes","137","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","48","Costa Rica","5123","Losses","2908","Sugar Crops","1973","1973","1000 tonnes","117","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","48","Costa Rica","5123","Losses","2908","Sugar Crops","1974","1974","1000 tonnes","155","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","48","Costa Rica","5123","Losses","2908","Sugar Crops","1975","1975","1000 tonnes","169","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","48","Costa Rica","5123","Losses","2908","Sugar Crops","1976","1976","1000 tonnes","168","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","48","Costa Rica","5123","Losses","2908","Sugar Crops","1977","1977","1000 tonnes","126","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","48","Costa Rica","5123","Losses","2908","Sugar Crops","1978","1978","1000 tonnes","131","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","48","Costa Rica","5123","Losses","2908","Sugar Crops","1979","1979","1000 tonnes","134","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","48","Costa Rica","5123","Losses","2908","Sugar Crops","1980","1980","1000 tonnes","127","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","48","Costa Rica","5123","Losses","2908","Sugar Crops","1981","1981","1000 tonnes","123","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","48","Costa Rica","5123","Losses","2908","Sugar Crops","1982","1982","1000 tonnes","138","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","48","Costa Rica","5123","Losses","2908","Sugar Crops","1983","1983","1000 tonnes","173","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","48","Costa Rica","5123","Losses","2908","Sugar Crops","1984","1984","1000 tonnes","169","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","48","Costa Rica","5123","Losses","2908","Sugar Crops","1985","1985","1000 tonnes","266","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","48","Costa Rica","5123","Losses","2908","Sugar Crops","1986","1986","1000 tonnes","158","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","48","Costa Rica","5123","Losses","2908","Sugar Crops","1987","1987","1000 tonnes","148","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","48","Costa Rica","5123","Losses","2908","Sugar Crops","1988","1988","1000 tonnes","67","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","48","Costa Rica","5123","Losses","2908","Sugar Crops","1989","1989","1000 tonnes","62","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","48","Costa Rica","5123","Losses","2908","Sugar Crops","1990","1990","1000 tonnes","68","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","48","Costa Rica","5123","Losses","2908","Sugar Crops","1991","1991","1000 tonnes","66","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","48","Costa Rica","5123","Losses","2908","Sugar Crops","1992","1992","1000 tonnes","65","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","48","Costa Rica","5123","Losses","2908","Sugar Crops","1993","1993","1000 tonnes","57","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","48","Costa Rica","5123","Losses","2908","Sugar Crops","1994","1994","1000 tonnes","78","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","48","Costa Rica","5123","Losses","2908","Sugar Crops","1995","1995","1000 tonnes","64","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","48","Costa Rica","5123","Losses","2908","Sugar Crops","1996","1996","1000 tonnes","60","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","48","Costa Rica","5123","Losses","2908","Sugar Crops","1997","1997","1000 tonnes","61","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","48","Costa Rica","5123","Losses","2908","Sugar Crops","1998","1998","1000 tonnes","63","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","48","Costa Rica","5123","Losses","2908","Sugar Crops","1999","1999","1000 tonnes","200","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","48","Costa Rica","5123","Losses","2908","Sugar Crops","2000","2000","1000 tonnes","265","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","48","Costa Rica","5123","Losses","2908","Sugar Crops","2001","2001","1000 tonnes","391","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","48","Costa Rica","5123","Losses","2908","Sugar Crops","2002","2002","1000 tonnes","201","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","48","Costa Rica","5123","Losses","2908","Sugar Crops","2003","2003","1000 tonnes","304","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","48","Costa Rica","5123","Losses","2908","Sugar Crops","2004","2004","1000 tonnes","257","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","48","Costa Rica","5123","Losses","2908","Sugar Crops","2005","2005","1000 tonnes","248","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","48","Costa Rica","5123","Losses","2908","Sugar Crops","2006","2006","1000 tonnes","311","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","48","Costa Rica","5123","Losses","2908","Sugar Crops","2007","2007","1000 tonnes","376","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","48","Costa Rica","5123","Losses","2908","Sugar Crops","2008","2008","1000 tonnes","466","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","48","Costa Rica","5123","Losses","2908","Sugar Crops","2009","2009","1000 tonnes","326","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","48","Costa Rica","5123","Losses","2908","Sugar Crops","2010","2010","1000 tonnes","285","A","Aggregate, may include official, semi-official, estimated or calculated data"
